acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
13908.0,-292.0,-8308.0,-0.0,0.0,1.0
13905.0,-297.0,-8350.0,-0.0,0.0,0.99
13911.0,-315.0,-8323.0,-0.0,-0.0,1.0
13898.0,-314.0,-8314.0,-0.0,-0.0,1.0
13919.0,-329.0,-8301.0,-0.0,-0.0,1.0
13941.0,-331.0,-8282.0,-0.0,-0.0,1.0
13954.0,-328.0,-8273.0,-0.0,-0.0,1.0
13948.0,-282.0,-8263.0,-0.0,0.0,1.0
13953.0,-319.0,-8264.0,-0.0,-0.0,1.0
13970.0,-346.0,-8245.0,0.0,-0.0,1.0
