acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
14240.0,-8.0,-7682.0,-0.05,-0.0,0.91
14053.0,146.0,-8038.0,-0.06,0.01,0.88
14195.0,145.0,-7853.0,-0.05,0.01,0.9
14163.0,157.0,-8022.0,-0.05,0.01,0.88
14006.0,298.0,-8173.0,-0.06,0.02,0.88
