acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
15142.0,-1425.0,-5811.0,0.03,-0.11,0.89
15130.0,-1390.0,-5840.0,0.03,-0.1,0.89
15095.0,-1346.0,-5790.0,0.03,-0.1,0.89
