acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1802.0,16336.0,-2967.0,-0.6,0.77,0.16
6917.0,9942.0,-2478.0,-0.29,0.38,0.19
3005.0,18379.0,4419.0,-0.53,0.9,0.61
5689.0,15130.0,2020.0,-0.37,0.7,0.47
