acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
13748.0,-3910.0,-8044.0,-0.05,-0.26,0.75
13813.0,-4001.0,-7800.0,-0.05,-0.26,0.77
13778.0,-4244.0,-7825.0,-0.05,-0.28,0.77
13835.0,-4100.0,-7705.0,-0.05,-0.27,0.77
13986.0,-4252.0,-7501.0,-0.04,-0.28,0.79
13365.0,-4074.0,-8530.0,-0.07,-0.27,0.72
13217.0,-4277.0,-8711.0,-0.08,-0.28,0.71
13270.0,-4269.0,-8580.0,-0.08,-0.28,0.72
13382.0,-4328.0,-8493.0,-0.07,-0.28,0.72
13097.0,-3418.0,-9201.0,-0.09,-0.23,0.68
