acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
13933.0,-271.0,-8271.0,-0.1,-0.02,0.79
14014.0,-261.0,-8162.0,-0.09,-0.02,0.79
14180.0,-354.0,-7941.0,-0.08,-0.03,0.81
