acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
14455.0,-103.0,-7363.0,-0.07,-0.01,0.84
14519.0,-161.0,-7259.0,-0.06,-0.02,0.85
14588.0,-230.0,-7136.0,-0.06,-0.02,0.86
14719.0,-297.0,-6902.0,-0.05,-0.03,0.87
14693.0,-251.0,-6906.0,-0.05,-0.02,0.87
14702.0,-255.0,-6854.0,-0.05,-0.02,0.87
