acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
15445.0,-1381.0,-5305.0,0.05,-0.1,0.92
15279.0,-1346.0,-5424.0,0.04,-0.1,0.91
15283.0,-1330.0,-5380.0,0.04,-0.1,0.91
15301.0,-1366.0,-5464.0,0.04,-0.1,0.91
15166.0,-1367.0,-5702.0,0.04,-0.1,0.89
15110.0,-1350.0,-5733.0,0.03,-0.1,0.89
15084.0,-1458.0,-5726.0,0.03,-0.11,0.89
15167.0,-1438.0,-5768.0,0.04,-0.11,0.89
