acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
15171.0,-1448.0,-5687.0,0.04,-0.11,0.9
15126.0,-1424.0,-5744.0,0.03,-0.11,0.89
15152.0,-1462.0,-5813.0,0.04,-0.11,0.89
15124.0,-1439.0,-5861.0,0.03,-0.11,0.89
