acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
12982.0,-2301.0,-9411.0,-0.1,-0.16,0.67
13246.0,-2632.0,-9189.0,-0.08,-0.18,0.68
13330.0,-2601.0,-10008.0,-0.08,-0.18,0.63
13370.0,-2170.0,-9155.0,-0.07,-0.15,0.68
12965.0,-2622.0,-9619.0,-0.1,-0.18,0.66
13370.0,-2034.0,-9054.0,-0.07,-0.14,0.69
13075.0,738.0,-9221.0,-0.09,0.03,0.68
