acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
13844.0,-318.0,-8435.0,-0.01,-0.0,0.99
13806.0,-376.0,-8489.0,-0.01,-0.0,0.99
13897.0,-376.0,-8371.0,-0.0,-0.0,0.99
13968.0,-389.0,-8269.0,-0.0,-0.0,1.0
14047.0,-415.0,-8103.0,0.0,-0.01,1.01
14091.0,-431.0,-8055.0,0.01,-0.01,1.01
