acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
13751.0,-268.0,-8606.0,-0.01,0.0,0.98
13808.0,-289.0,-8500.0,-0.01,0.0,0.99
13742.0,-287.0,-8599.0,-0.01,0.0,0.98
13725.0,-268.0,-8642.0,-0.01,0.0,0.98
13726.0,-280.0,-8620.0,-0.01,0.0,0.98
13744.0,-304.0,-8608.0,-0.01,0.0,0.98
13718.0,-259.0,-8628.0,-0.02,0.0,0.98
