acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
14904.0,-75.0,-6449.0,-0.02,-0.01,0.96
14908.0,-81.0,-6449.0,-0.02,-0.01,0.96
14958.0,-85.0,-6350.0,-0.01,-0.01,0.97
