acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
15793.0,-65.0,-3859.0,0.04,-0.01,1.12
15994.0,-203.0,-3368.0,0.05,-0.01,1.15
15909.0,-49.0,-3556.0,0.04,-0.01,1.14
15891.0,-130.0,-3183.0,0.04,-0.01,1.16
15656.0,-196.0,-3086.0,0.03,-0.01,1.17
