acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
12170.0,-449.0,-10472.0,-0.18,-0.03,0.74
12088.0,-546.0,-10704.0,-0.18,-0.04,0.72
11756.0,-915.0,-11149.0,-0.2,-0.06,0.69
11808.0,-927.0,-11002.0,-0.2,-0.06,0.7
